Customer_ID,Country,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
6968.0,Country 1,17,2.0,198,1,3,2,132
6969.0,All,46,1.0,39,3,4,4,344
6969.0,Country 1,46,1.0,39,3,4,4,344
6970.0,All,17,2.0,78,1,3,4,134
6970.0,Country 1,17,2.0,78,1,3,4,134
6971.0,All,17,2.0,78,1,3,4,134
6971.0,Country 1,17,2.0,78,1,3,4,134
6972.0,All,17,1.0,39,1,4,4,144
6972.0,Country 1,17,1.0,39,1,4,4,144
6973.0,All,17,1.0,39,1,4,4,144
6973.0,Country 1,17,1.0,39,1,4,4,144
6975.0,All,17,2.0,78,1,3,4,134
6975.0,Country 1,17,2.0,78,1,3,4,134
6976.0,All,17,2.0,78,1,3,4,134
6976.0,Country 1,17,2.0,78,1,3,4,134
6977.0,All,46,1.0,89,3,4,4,344
6977.0,Country 1,46,1.0,89,3,4,4,344
6979.0,All,17,2.0,178,1,3,3,133
6979.0,Country 1,17,2.0,178,1,3,3,133
6981.0,All,17,1.0,89,1,4,4,144
6981.0,Country 1,17,1.0,89,1,4,4,144
6983.0,All,17,1.0,99,1,4,3,143
6983.0,Country 1,17,1.0,99,1,4,3,143
6984.0,All,45,1.0,39,3,4,4,344
6984.0,Country 2,45,1.0,39,3,4,4,344
6985.0,All,16,1.0,39,1,4,4,144
6985.0,Country 2,16,1.0,39,1,4,4,144
6986.0,All,16,1.0,39,1,4,4,144
6986.0,Country 2,16,1.0,39,1,4,4,144
6987.0,All,16,2.0,78,1,3,4,134
6987.0,Country 2,16,2.0,78,1,3,4,134
6988.0,All,16,2.0,78,1,3,4,134
6988.0,Country 2,16,2.0,78,1,3,4,134
6989.0,All,16,2.0,78,1,3,4,134
6989.0,Country 2,16,2.0,78,1,3,4,134
6990.0,All,16,2.0,178,1,3,3,133
6990.0,Country 2,16,2.0,178,1,3,3,133
6991.0,All,16,2.0,178,1,3,3,133
6991.0,Country 2,16,2.0,178,1,3,3,133
6992.0,All,45,1.0,89,3,4,4,344
6992.0,Country 2,45,1.0,89,3,4,4,344
6993.0,All,16,2.0,178,1,3,3,133
6993.0,Country 2,16,2.0,178,1,3,3,133
6994.0,All,16,2.0,178,1,3,3,133
6994.0,Country 1,16,2.0,178,1,3,3,133
6995.0,All,16,2.0,178,1,3,3,133
6995.0,Country 1,16,2.0,178,1,3,3,133
6996.0,All,16,2.0,78,1,3,4,134
6996.0,Country 1,16,2.0,78,1,3,4,134
6997.0,All,16,2.0,78,1,3,4,134
6997.0,Country 1,16,2.0,78,1,3,4,134
6998.0,All,16,2.0,178,1,3,3,133
6998.0,Country 1,16,2.0,178,1,3,3,133
6999.0,All,16,2.0,178,1,3,3,133
6999.0,Country 1,16,2.0,178,1,3,3,133
7000.0,All,16,1.0,89,1,4,4,144
7000.0,Country 1,16,1.0,89,1,4,4,144
7002.0,All,16,1.0,89,1,4,4,144
7002.0,Country 1,16,1.0,89,1,4,4,144
7003.0,All,45,1.0,39,3,4,4,344
7003.0,Country 1,45,1.0,39,3,4,4,344
7004.0,All,16,2.0,188,1,3,2,132
7004.0,Country 1,16,2.0,188,1,3,2,132
7005.0,All,44,1.0,39,3,4,4,344
7005.0,Country 2,44,1.0,39,3,4,4,344
7006.0,All,15,2.0,78,1,3,4,134
7006.0,Country 2,15,2.0,78,1,3,4,134
7007.0,All,15,2.0,78,1,3,4,134
7007.0,Country 2,15,2.0,78,1,3,4,134
7008.0,All,15,2.0,128,1,3,3,133
7008.0,Country 2,15,2.0,128,1,3,3,133
7009.0,All,15,2.0,78,1,3,4,134
7009.0,Country 2,15,2.0,78,1,3,4,134
7010.0,All,15,1.0,89,1,4,4,144
7010.0,Country 2,15,1.0,89,1,4,4,144
7011.0,All,15,2.0,178,1,3,3,133
7011.0,Country 2,15,2.0,178,1,3,3,133
7012.0,All,15,2.0,178,1,3,3,133
7012.0,Country 2,15,2.0,178,1,3,3,133
7013.0,All,15,2.0,178,1,3,3,133
7013.0,Country 2,15,2.0,178,1,3,3,133
7014.0,All,15,2.0,178,1,3,3,133
7014.0,Country 1,15,2.0,178,1,3,3,133
7015.0,All,15,2.0,78,1,3,4,134
7015.0,Country 1,15,2.0,78,1,3,4,134
7016.0,All,15,2.0,78,1,3,4,134
7016.0,Country 1,15,2.0,78,1,3,4,134
7018.0,All,15,1.0,39,1,4,4,144
7018.0,Country 1,15,1.0,39,1,4,4,144
7021.0,All,15,2.0,178,1,3,3,133
7021.0,Country 1,15,2.0,178,1,3,3,133
7023.0,All,44,1.0,89,3,4,4,344
7023.0,Country 1,44,1.0,89,3,4,4,344
7025.0,All,15,1.0,99,1,4,3,143
7025.0,Country 1,15,1.0,99,1,4,3,143
7026.0,All,44,1.0,89,3,4,4,344
7026.0,Country 1,44,1.0,89,3,4,4,344
7027.0,All,43,1.0,39,3,4,4,344
7027.0,Country 2,43,1.0,39,3,4,4,344
7028.0,All,43,1.0,39,3,4,4,344
7028.0,Country 2,43,1.0,39,3,4,4,344
7029.0,All,43,1.0,39,3,4,4,344
7029.0,Country 2,43,1.0,39,3,4,4,344
7030.0,All,14,2.0,78,1,3,4,134
7030.0,Country 2,14,2.0,78,1,3,4,134
7031.0,All,14,2.0,78,1,3,4,134
7031.0,Country 2,14,2.0,78,1,3,4,134
7032.0,All,14,2.0,78,1,3,4,134
7032.0,Country 2,14,2.0,78,1,3,4,134
7033.0,All,14,2.0,78,1,3,4,134
7033.0,Country 2,14,2.0,78,1,3,4,134
7034.0,All,14,2.0,78,1,3,4,134
7034.0,Country 2,14,2.0,78,1,3,4,134
7035.0,All,43,1.0,39,3,4,4,344
7035.0,Country 2,43,1.0,39,3,4,4,344
7036.0,All,14,2.0,78,1,3,4,134
7036.0,Country 2,14,2.0,78,1,3,4,134
7037.0,All,14,2.0,78,1,3,4,134
7037.0,Country 2,14,2.0,78,1,3,4,134
7038.0,All,14,1.0,89,1,4,4,144
7038.0,Country 2,14,1.0,89,1,4,4,144
7039.0,All,14,1.0,89,1,4,4,144
7039.0,Country 2,14,1.0,89,1,4,4,144
7040.0,All,14,2.0,178,1,3,3,133
7040.0,Country 2,14,2.0,178,1,3,3,133
7041.0,All,14,2.0,178,1,3,3,133
7041.0,Country 2,14,2.0,178,1,3,3,133
7043.0,All,14,1.0,39,1,4,4,144
7043.0,Country 1,14,1.0,39,1,4,4,144
7045.0,All,14,1.0,39,1,4,4,144
7045.0,Country 1,14,1.0,39,1,4,4,144
7049.0,All,14,2.0,198,1,3,2,132
7049.0,Country 1,14,2.0,198,1,3,2,132
7051.0,All,14,2.0,198,1,3,2,132
7051.0,Country 1,14,2.0,198,1,3,2,132
7052.0,All,13,2.0,78,1,3,4,134
7052.0,Country 2,13,2.0,78,1,3,4,134
7053.0,All,13,2.0,78,1,3,4,134
7053.0,Country 2,13,2.0,78,1,3,4,134
7054.0,All,13,2.0,78,1,3,4,134
7054.0,Country 2,13,2.0,78,1,3,4,134
7055.0,All,41,1.0,39,3,4,4,344
7055.0,Country 2,41,1.0,39,3,4,4,344
7056.0,All,13,2.0,78,1,3,4,134
7056.0,Country 2,13,2.0,78,1,3,4,134
7057.0,All,13,2.0,78,1,3,4,134
7057.0,Country 2,13,2.0,78,1,3,4,134
7058.0,All,13,1.0,89,1,4,4,144
7058.0,Country 2,13,1.0,89,1,4,4,144
7059.0,All,13,2.0,178,1,3,3,133
7059.0,Country 2,13,2.0,178,1,3,3,133
7060.0,All,42,1.0,89,3,4,4,344
7060.0,Country 2,42,1.0,89,3,4,4,344
7061.0,All,42,1.0,89,3,4,4,344
7061.0,Country 2,42,1.0,89,3,4,4,344
7062.0,All,13,1.0,89,1,4,4,144
7062.0,Country 2,13,1.0,89,1,4,4,144
7063.0,All,42,1.0,89,3,4,4,344
7063.0,Country 2,42,1.0,89,3,4,4,344
7064.0,All,13,2.0,178,1,3,3,133
7064.0,Country 2,13,2.0,178,1,3,3,133
7065.0,All,13,2.0,178,1,3,3,133
7065.0,Country 2,13,2.0,178,1,3,3,133
7067.0,All,13,2.0,78,1,3,4,134
7067.0,Country 1,13,2.0,78,1,3,4,134
7068.0,All,42,1.0,39,3,4,4,344
7068.0,Country 1,42,1.0,39,3,4,4,344
7069.0,All,13,2.0,178,1,3,3,133
7069.0,Country 1,13,2.0,178,1,3,3,133
7070.0,All,13,2.0,178,1,3,3,133
7070.0,Country 1,13,2.0,178,1,3,3,133
7071.0,All,13,1.0,89,1,4,4,144
7071.0,Country 1,13,1.0,89,1,4,4,144
7072.0,All,13,1.0,89,1,4,4,144
7072.0,Country 1,13,1.0,89,1,4,4,144
7074.0,All,13,1.0,99,1,4,3,143
7074.0,Country 1,13,1.0,99,1,4,3,143
7075.0,All,12,2.0,178,1,3,3,133
7075.0,Country 2,12,2.0,178,1,3,3,133
7076.0,All,41,1.0,39,3,4,4,344
7076.0,Country 2,41,1.0,39,3,4,4,344
7077.0,All,12,2.0,78,1,3,4,134
7077.0,Country 2,12,2.0,78,1,3,4,134
7078.0,All,12,2.0,78,1,3,4,134
7078.0,Country 2,12,2.0,78,1,3,4,134
7079.0,All,12,2.0,78,1,3,4,134
7079.0,Country 2,12,2.0,78,1,3,4,134
7080.0,All,12,2.0,78,1,3,4,134
7080.0,Country 2,12,2.0,78,1,3,4,134
7081.0,All,12,2.0,78,1,3,4,134
7081.0,Country 2,12,2.0,78,1,3,4,134
7082.0,All,12,2.0,78,1,3,4,134
7082.0,Country 2,12,2.0,78,1,3,4,134
7083.0,All,12,2.0,78,1,3,4,134
7083.0,Country 2,12,2.0,78,1,3,4,134
7084.0,All,12,2.0,128,1,3,3,133
7084.0,Country 2,12,2.0,128,1,3,3,133
7085.0,All,12,2.0,78,1,3,4,134
7085.0,Country 2,12,2.0,78,1,3,4,134
7086.0,All,12,2.0,78,1,3,4,134
7086.0,Country 2,12,2.0,78,1,3,4,134
7087.0,All,12,2.0,78,1,3,4,134
7087.0,Country 2,12,2.0,78,1,3,4,134
7088.0,All,12,2.0,78,1,3,4,134
7088.0,Country 2,12,2.0,78,1,3,4,134
7089.0,All,12,2.0,78,1,3,4,134
7089.0,Country 2,12,2.0,78,1,3,4,134
7090.0,All,12,2.0,78,1,3,4,134
7090.0,Country 2,12,2.0,78,1,3,4,134
7091.0,All,12,2.0,78,1,3,4,134
7091.0,Country 2,12,2.0,78,1,3,4,134
7092.0,All,12,2.0,78,1,3,4,134
7092.0,Country 2,12,2.0,78,1,3,4,134
7093.0,All,41,1.0,39,3,4,4,344
7093.0,Country 2,41,1.0,39,3,4,4,344
7094.0,All,41,1.0,39,3,4,4,344
7094.0,Country 2,41,1.0,39,3,4,4,344
7095.0,All,12,2.0,78,1,3,4,134
7095.0,Country 2,12,2.0,78,1,3,4,134
7096.0,All,12,2.0,78,1,3,4,134
7096.0,Country 2,12,2.0,78,1,3,4,134
7097.0,All,12,2.0,78,1,3,4,134
7097.0,Country 2,12,2.0,78,1,3,4,134
7098.0,All,41,1.0,89,3,4,4,344
7098.0,Country 2,41,1.0,89,3,4,4,344
7099.0,All,12,2.0,178,1,3,3,133
7099.0,Country 2,12,2.0,178,1,3,3,133
7100.0,All,12,2.0,178,1,3,3,133
7100.0,Country 2,12,2.0,178,1,3,3,133
7101.0,All,12,2.0,178,1,3,3,133
7101.0,Country 2,12,2.0,178,1,3,3,133
7102.0,All,12,2.0,178,1,3,3,133
7102.0,Country 2,12,2.0,178,1,3,3,133
7105.0,All,12,2.0,178,1,3,3,133
7105.0,Country 1,12,2.0,178,1,3,3,133
7107.0,All,12,2.0,178,1,3,3,133
7107.0,Country 1,12,2.0,178,1,3,3,133
7109.0,All,11,2.0,178,1,3,3,133
7109.0,Country 2,11,2.0,178,1,3,3,133
7110.0,All,11,2.0,78,1,3,4,134
7110.0,Country 2,11,2.0,78,1,3,4,134
7111.0,All,11,2.0,78,1,3,4,134
7111.0,Country 2,11,2.0,78,1,3,4,134
7112.0,All,40,1.0,39,3,4,4,344
7112.0,Country 2,40,1.0,39,3,4,4,344
7113.0,All,11,2.0,78,1,3,4,134
7113.0,Country 2,11,2.0,78,1,3,4,134
7114.0,All,11,2.0,78,1,3,4,134
7114.0,Country 2,11,2.0,78,1,3,4,134
7115.0,All,11,2.0,178,1,3,3,133
7115.0,Country 2,11,2.0,178,1,3,3,133
7116.0,All,11,2.0,178,1,3,3,133
7116.0,Country 2,11,2.0,178,1,3,3,133
7117.0,All,11,2.0,178,1,3,3,133
7117.0,Country 2,11,2.0,178,1,3,3,133
7118.0,All,11,1.0,99,1,4,3,143
7118.0,Country 1,11,1.0,99,1,4,3,143
7119.0,All,11,2.0,178,1,3,3,133
7119.0,Country 1,11,2.0,178,1,3,3,133
7120.0,All,11,2.0,78,1,3,4,134
7120.0,Country 1,11,2.0,78,1,3,4,134
7121.0,All,11,1.0,39,1,4,4,144
7121.0,Country 1,11,1.0,39,1,4,4,144
7122.0,All,11,2.0,78,1,3,4,134
7122.0,Country 1,11,2.0,78,1,3,4,134
7123.0,All,11,1.0,39,1,4,4,144
7123.0,Country 1,11,1.0,39,1,4,4,144
7124.0,All,11,2.0,78,1,3,4,134
7124.0,Country 1,11,2.0,78,1,3,4,134
7125.0,All,11,2.0,78,1,3,4,134
7125.0,Country 1,11,2.0,78,1,3,4,134
7126.0,All,11,2.0,78,1,3,4,134
7126.0,Country 1,11,2.0,78,1,3,4,134
7127.0,All,11,2.0,78,1,3,4,134
7127.0,Country 1,11,2.0,78,1,3,4,134
7128.0,All,11,2.0,78,1,3,4,134
7128.0,Country 1,11,2.0,78,1,3,4,134
7129.0,All,11,2.0,78,1,3,4,134
7129.0,Country 1,11,2.0,78,1,3,4,134
7131.0,All,11,1.0,39,1,4,4,144
7131.0,Country 1,11,1.0,39,1,4,4,144
7132.0,All,11,1.0,39,1,4,4,144
7132.0,Country 1,11,1.0,39,1,4,4,144
7133.0,All,11,1.0,39,1,4,4,144
7133.0,Country 1,11,1.0,39,1,4,4,144
7135.0,All,11,1.0,39,1,4,4,144
7135.0,Country 1,11,1.0,39,1,4,4,144
7139.0,All,11,1.0,39,1,4,4,144
7139.0,Country 1,11,1.0,39,1,4,4,144
7140.0,All,11,1.0,39,1,4,4,144
7140.0,Country 1,11,1.0,39,1,4,4,144
7143.0,All,11,2.0,78,1,3,4,134
7143.0,Country 1,11,2.0,78,1,3,4,134
7144.0,All,11,2.0,78,1,3,4,134
7144.0,Country 1,11,2.0,78,1,3,4,134
7145.0,All,11,2.0,78,1,3,4,134
7145.0,Country 1,11,2.0,78,1,3,4,134
7146.0,All,11,1.0,39,1,4,4,144
7146.0,Country 1,11,1.0,39,1,4,4,144
7147.0,All,11,2.0,178,1,3,3,133
7147.0,Country 1,11,2.0,178,1,3,3,133
7148.0,All,11,2.0,178,1,3,3,133
7148.0,Country 1,11,2.0,178,1,3,3,133
7149.0,All,11,2.0,128,1,3,3,133
7149.0,Country 1,11,2.0,128,1,3,3,133
7150.0,All,11,2.0,178,1,3,3,133
7150.0,Country 1,11,2.0,178,1,3,3,133
7151.0,All,11,2.0,178,1,3,3,133
7151.0,Country 1,11,2.0,178,1,3,3,133
7152.0,All,11,1.0,89,1,4,4,144
7152.0,Country 1,11,1.0,89,1,4,4,144
7153.0,All,11,2.0,178,1,3,3,133
7153.0,Country 1,11,2.0,178,1,3,3,133
7154.0,All,11,2.0,178,1,3,3,133
7154.0,Country 1,11,2.0,178,1,3,3,133
7155.0,All,11,1.0,89,1,4,4,144
7155.0,Country 1,11,1.0,89,1,4,4,144
7156.0,All,11,1.0,89,1,4,4,144
7156.0,Country 1,11,1.0,89,1,4,4,144
7158.0,All,11,1.0,89,1,4,4,144
7158.0,Country 1,11,1.0,89,1,4,4,144
7159.0,All,11,2.0,178,1,3,3,133
7159.0,Country 1,11,2.0,178,1,3,3,133
7162.0,All,39,1.0,99,3,4,3,343
7162.0,Country 1,39,1.0,99,3,4,3,343
7164.0,All,11,2.0,138,1,3,3,133
7164.0,Country 1,11,2.0,138,1,3,3,133
7165.0,All,11,2.0,198,1,3,2,132
7165.0,Country 1,11,2.0,198,1,3,2,132
7166.0,All,10,2.0,78,1,3,4,134
7166.0,Country 2,10,2.0,78,1,3,4,134
7167.0,All,39,1.0,39,3,4,4,344
7167.0,Country 2,39,1.0,39,3,4,4,344
7168.0,All,10,2.0,78,1,3,4,134
7168.0,Country 2,10,2.0,78,1,3,4,134
7169.0,All,10,2.0,78,1,3,4,134
7169.0,Country 2,10,2.0,78,1,3,4,134
7170.0,All,10,2.0,78,1,3,4,134
7170.0,Country 2,10,2.0,78,1,3,4,134
7171.0,All,10,2.0,78,1,3,4,134
7171.0,Country 2,10,2.0,78,1,3,4,134
7172.0,All,10,2.0,78,1,3,4,134
7172.0,Country 2,10,2.0,78,1,3,4,134
7173.0,All,10,2.0,78,1,3,4,134
7173.0,Country 2,10,2.0,78,1,3,4,134
7174.0,All,10,2.0,78,1,3,4,134
7174.0,Country 2,10,2.0,78,1,3,4,134
7175.0,All,39,1.0,39,3,4,4,344
7175.0,Country 2,39,1.0,39,3,4,4,344
7176.0,All,39,1.0,39,3,4,4,344
7176.0,Country 2,39,1.0,39,3,4,4,344
7177.0,All,10,1.0,89,1,4,4,144
7177.0,Country 2,10,1.0,89,1,4,4,144
7178.0,All,10,2.0,178,1,3,3,133
7178.0,Country 2,10,2.0,178,1,3,3,133
7179.0,All,10,2.0,178,1,3,3,133
7179.0,Country 2,10,2.0,178,1,3,3,133
7180.0,All,10,2.0,178,1,3,3,133
7180.0,Country 2,10,2.0,178,1,3,3,133
7181.0,All,10,2.0,178,1,3,3,133
7181.0,Country 2,10,2.0,178,1,3,3,133
7182.0,All,39,1.0,89,3,4,4,344
7182.0,Country 2,39,1.0,89,3,4,4,344
7183.0,All,39,1.0,39,3,4,4,344
7183.0,Country 1,39,1.0,39,3,4,4,344
7184.0,All,39,1.0,39,3,4,4,344
7184.0,Country 1,39,1.0,39,3,4,4,344
7185.0,All,10,2.0,78,1,3,4,134
7185.0,Country 1,10,2.0,78,1,3,4,134
7186.0,All,10,1.0,39,1,4,4,144
7186.0,Country 1,10,1.0,39,1,4,4,144
7187.0,All,10,1.0,39,1,4,4,144
7187.0,Country 1,10,1.0,39,1,4,4,144
7188.0,All,10,2.0,78,1,3,4,134
7188.0,Country 1,10,2.0,78,1,3,4,134
7189.0,All,10,2.0,78,1,3,4,134
7189.0,Country 1,10,2.0,78,1,3,4,134
7190.0,All,10,2.0,78,1,3,4,134
7190.0,Country 1,10,2.0,78,1,3,4,134
7192.0,All,10,2.0,78,1,3,4,134
7192.0,Country 1,10,2.0,78,1,3,4,134
7193.0,All,10,1.0,39,1,4,4,144
7193.0,Country 1,10,1.0,39,1,4,4,144
7194.0,All,10,2.0,78,1,3,4,134
7194.0,Country 1,10,2.0,78,1,3,4,134
7195.0,All,10,2.0,78,1,3,4,134
7195.0,Country 1,10,2.0,78,1,3,4,134
7199.0,All,10,2.0,178,1,3,3,133
7199.0,Country 1,10,2.0,178,1,3,3,133
7200.0,All,10,1.0,89,1,4,4,144
7200.0,Country 1,10,1.0,89,1,4,4,144
7201.0,All,10,1.0,89,1,4,4,144
7201.0,Country 1,10,1.0,89,1,4,4,144
7204.0,All,10,1.0,89,1,4,4,144
7204.0,Country 1,10,1.0,89,1,4,4,144
7206.0,All,39,1.0,89,3,4,4,344
7206.0,Country 1,39,1.0,89,3,4,4,344
7207.0,All,10,2.0,178,1,3,3,133
7207.0,Country 1,10,2.0,178,1,3,3,133
7209.0,All,39,1.0,89,3,4,4,344
7209.0,Country 1,39,1.0,89,3,4,4,344
7210.0,All,38,1.0,39,3,4,4,344
7210.0,Country 2,38,1.0,39,3,4,4,344
7211.0,All,9,2.0,78,1,3,4,134
7211.0,Country 2,9,2.0,78,1,3,4,134
7212.0,All,38,1.0,39,3,4,4,344
7212.0,Country 2,38,1.0,39,3,4,4,344
7213.0,All,9,2.0,78,1,3,4,134
7213.0,Country 2,9,2.0,78,1,3,4,134
7214.0,All,9,2.0,78,1,3,4,134
7214.0,Country 2,9,2.0,78,1,3,4,134
7215.0,All,38,1.0,89,3,4,4,344
7215.0,Country 2,38,1.0,89,3,4,4,344
7216.0,All,9,2.0,178,1,3,3,133
7216.0,Country 2,9,2.0,178,1,3,3,133
7217.0,All,38,1.0,89,3,4,4,344
7217.0,Country 2,38,1.0,89,3,4,4,344
7218.0,All,38,1.0,89,3,4,4,344
7218.0,Country 2,38,1.0,89,3,4,4,344
7219.0,All,9,1.0,89,1,4,4,144
7219.0,Country 2,9,1.0,89,1,4,4,144
7220.0,All,38,1.0,89,3,4,4,344
7220.0,Country 2,38,1.0,89,3,4,4,344
7221.0,All,9,2.0,178,1,3,3,133
7221.0,Country 2,9,2.0,178,1,3,3,133
7222.0,All,9,2.0,178,1,3,3,133
7222.0,Country 2,9,2.0,178,1,3,3,133
7225.0,All,9,2.0,78,1,3,4,134
7225.0,Country 1,9,2.0,78,1,3,4,134
7227.0,All,9,1.0,39,1,4,4,144
7227.0,Country 1,9,1.0,39,1,4,4,144
7228.0,All,38,1.0,89,3,4,4,344
7228.0,Country 1,38,1.0,89,3,4,4,344
7229.0,All,38,1.0,89,3,4,4,344
7229.0,Country 1,38,1.0,89,3,4,4,344
7230.0,All,38,1.0,89,3,4,4,344
7230.0,Country 1,38,1.0,89,3,4,4,344
7231.0,All,9,1.0,89,1,4,4,144
7231.0,Country 1,9,1.0,89,1,4,4,144
7232.0,All,9,2.0,198,1,3,2,132
7232.0,Country 1,9,2.0,198,1,3,2,132
7233.0,All,8,2.0,78,1,3,4,134
7233.0,Country 2,8,2.0,78,1,3,4,134
7234.0,All,8,2.0,78,1,3,4,134
7234.0,Country 2,8,2.0,78,1,3,4,134
7235.0,All,8,2.0,78,1,3,4,134
7235.0,Country 2,8,2.0,78,1,3,4,134
7236.0,All,8,2.0,128,1,3,3,133
7236.0,Country 2,8,2.0,128,1,3,3,133
7237.0,All,37,1.0,89,3,4,4,344
7237.0,Country 2,37,1.0,89,3,4,4,344
7238.0,All,8,2.0,128,1,3,3,133
7238.0,Country 2,8,2.0,128,1,3,3,133
7239.0,All,8,1.0,39,1,4,4,144
7239.0,Country 1,8,1.0,39,1,4,4,144
7240.0,All,8,1.0,39,1,4,4,144
7240.0,Country 1,8,1.0,39,1,4,4,144
7242.0,All,37,1.0,89,3,4,4,344
7242.0,Country 1,37,1.0,89,3,4,4,344
7244.0,All,8,2.0,178,1,3,3,133
7244.0,Country 1,8,2.0,178,1,3,3,133
7245.0,All,8,1.0,89,1,4,4,144
7245.0,Country 1,8,1.0,89,1,4,4,144
7246.0,All,8,2.0,178,1,3,3,133
7246.0,Country 1,8,2.0,178,1,3,3,133
7247.0,All,8,2.0,198,1,3,2,132
7247.0,Country 1,8,2.0,198,1,3,2,132
7248.0,All,36,1.0,39,3,4,4,344
7248.0,Country 2,36,1.0,39,3,4,4,344
7249.0,All,7,2.0,78,1,3,4,134
7249.0,Country 2,7,2.0,78,1,3,4,134
7250.0,All,7,1.0,39,1,4,4,144
7250.0,Country 2,7,1.0,39,1,4,4,144
7251.0,All,7,2.0,178,1,3,3,133
7251.0,Country 2,7,2.0,178,1,3,3,133
7252.0,All,7,2.0,178,1,3,3,133
7252.0,Country 2,7,2.0,178,1,3,3,133
7254.0,All,36,1.0,39,3,4,4,344
7254.0,Country 1,36,1.0,39,3,4,4,344
7255.0,All,7,2.0,78,1,3,4,134
7255.0,Country 1,7,2.0,78,1,3,4,134
7256.0,All,7,2.0,78,1,3,4,134
7256.0,Country 1,7,2.0,78,1,3,4,134
7258.0,All,7,2.0,78,1,3,4,134
7258.0,Country 1,7,2.0,78,1,3,4,134
7259.0,All,7,2.0,78,1,3,4,134
7259.0,Country 1,7,2.0,78,1,3,4,134
7260.0,All,7,2.0,178,1,3,3,133
7260.0,Country 1,7,2.0,178,1,3,3,133
7261.0,All,7,2.0,178,1,3,3,133
7261.0,Country 1,7,2.0,178,1,3,3,133
7263.0,All,7,2.0,198,1,3,2,132
7263.0,Country 1,7,2.0,198,1,3,2,132
7264.0,All,36,1.0,99,3,4,3,343
7264.0,Country 1,36,1.0,99,3,4,3,343
7265.0,All,7,2.0,198,1,3,2,132
7265.0,Country 1,7,2.0,198,1,3,2,132
7266.0,All,35,1.0,39,3,4,4,344
7266.0,Country 2,35,1.0,39,3,4,4,344
7267.0,All,6,1.0,39,1,4,4,144
7267.0,Country 2,6,1.0,39,1,4,4,144
7268.0,All,6,1.0,39,1,4,4,144
7268.0,Country 2,6,1.0,39,1,4,4,144
7269.0,All,6,2.0,78,1,3,4,134
7269.0,Country 2,6,2.0,78,1,3,4,134
7270.0,All,6,2.0,78,1,3,4,134
7270.0,Country 2,6,2.0,78,1,3,4,134
7271.0,All,6,2.0,178,1,3,3,133
7271.0,Country 2,6,2.0,178,1,3,3,133
7272.0,All,6,2.0,178,1,3,3,133
7272.0,Country 2,6,2.0,178,1,3,3,133
7273.0,All,35,1.0,89,3,4,4,344
7273.0,Country 2,35,1.0,89,3,4,4,344
7274.0,All,35,1.0,89,3,4,4,344
7274.0,Country 2,35,1.0,89,3,4,4,344
7275.0,All,35,1.0,89,3,4,4,344
7275.0,Country 2,35,1.0,89,3,4,4,344
7276.0,All,35,1.0,89,3,4,4,344
7276.0,Country 2,35,1.0,89,3,4,4,344
7277.0,All,35,1.0,89,3,4,4,344
7277.0,Country 2,35,1.0,89,3,4,4,344
7278.0,All,6,2.0,78,1,3,4,134
7278.0,Country 1,6,2.0,78,1,3,4,134
7280.0,All,6,2.0,78,1,3,4,134
7280.0,Country 1,6,2.0,78,1,3,4,134
7282.0,All,6,1.0,39,1,4,4,144
7282.0,Country 1,6,1.0,39,1,4,4,144
7283.0,All,6,2.0,178,1,3,3,133
7283.0,Country 1,6,2.0,178,1,3,3,133
7284.0,All,6,1.0,99,1,4,3,143
7284.0,Country 1,6,1.0,99,1,4,3,143
7285.0,All,6,1.0,99,1,4,3,143
7285.0,Country 1,6,1.0,99,1,4,3,143
7287.0,All,5,2.0,178,1,3,3,133
7287.0,Country 2,5,2.0,178,1,3,3,133
7288.0,All,5,2.0,78,1,3,4,134
7288.0,Country 2,5,2.0,78,1,3,4,134
7289.0,All,5,2.0,78,1,3,4,134
7289.0,Country 2,5,2.0,78,1,3,4,134
7290.0,All,5,2.0,78,1,3,4,134
7290.0,Country 2,5,2.0,78,1,3,4,134
7291.0,All,34,1.0,39,3,4,4,344
7291.0,Country 2,34,1.0,39,3,4,4,344
7292.0,All,5,2.0,78,1,3,4,134
7292.0,Country 2,5,2.0,78,1,3,4,134
7293.0,All,5,2.0,78,1,3,4,134
7293.0,Country 2,5,2.0,78,1,3,4,134
7294.0,All,5,2.0,178,1,3,3,133
7294.0,Country 2,5,2.0,178,1,3,3,133
7295.0,All,5,2.0,178,1,3,3,133
7295.0,Country 2,5,2.0,178,1,3,3,133
7296.0,All,34,1.0,89,3,4,4,344
7296.0,Country 2,34,1.0,89,3,4,4,344
7297.0,All,5,2.0,178,1,3,3,133
7297.0,Country 2,5,2.0,178,1,3,3,133
7298.0,All,5,2.0,178,1,3,3,133
7298.0,Country 2,5,2.0,178,1,3,3,133
7299.0,All,34,1.0,89,3,4,4,344
7299.0,Country 2,34,1.0,89,3,4,4,344
7300.0,All,34,1.0,89,3,4,4,344
7300.0,Country 2,34,1.0,89,3,4,4,344
7301.0,All,5,2.0,178,1,3,3,133
7301.0,Country 2,5,2.0,178,1,3,3,133
7306.0,All,5,2.0,78,1,3,4,134
7306.0,Country 1,5,2.0,78,1,3,4,134
7307.0,All,5,2.0,78,1,3,4,134
7307.0,Country 1,5,2.0,78,1,3,4,134
7308.0,All,5,2.0,78,1,3,4,134
7308.0,Country 1,5,2.0,78,1,3,4,134
